,품명,품번,측정시간,측정자,검사형태,검사시간대,종물검사,번호,도형,항목,측정값,기준값,상한공차,하한공차,편차,판정,품질상태
0,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.01.13. 10:02:18,양정훈,일상검사,주간,초물,3,평면1,평면도,0.003,0.100,-,-,-,|+,NG
1,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.01.13. 10:02:18,양정훈,일상검사,주간,초물,3,평면1,SMmf,4P,0.001,0.002,-0.002,0.003,-,NG
2,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.01.13. 10:02:18,양정훈,일상검사,주간,초물,5,원1(I) <상>,D,16.496,16.485,0.030,0.000,0.011,-|,NG
3,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.01.13. 10:02:18,양정훈,일상검사,주간,초물,5,원1(I) <상>,SMmf,4P,0.000,0.000,0.000,0.001,-,NG
4,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.01.13. 10:02:18,양정훈,일상검사,주간,초물,6,원2(I) <중>,D,16.502,16.485,0.030,0.000,0.017,|+,NG
5,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.01.13. 10:02:18,양정훈,일상검사,주간,초물,6,원2(I) <중>,SMmf,4P,0.002,0.002,-0.003,0.005,-,NG
6,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.01.13. 10:02:18,양정훈,일상검사,주간,초물,7,원3(I) <하>,D,16.500,16.485,0.030,0.000,0.015,|+,NG
7,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.01.13. 10:02:18,양정훈,일상검사,주간,초물,7,원3(I) <하>,SMmf,4P,0.000,0.000,0.000,0.001,-,NG
8,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.01.13. 10:02:18,양정훈,일상검사,주간,초물,8,"원통1(I) <- 원1, 원2, 원3의 측정점 병합",D,16.500,16.485,0.030,0.000,0.015,-|,NG
9,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.01.13. 10:02:18,양정훈,일상검사,주간,초물,8,"원통1(I) <- 원1, 원2, 원3의 측정점 병합",원통도,0.008,0.000,-,-,-,-,NG
10,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.01.13. 10:02:18,양정훈,일상검사,주간,초물,8,"원통1(I) <- 원1, 원2, 원3의 측정점 병합",직각도,0.026,0.050,-,-,-,|+++,NG
11,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.01.13. 10:02:18,양정훈,일상검사,주간,초물,8,"원통1(I) <- 원1, 원2, 원3의 측정점 병합",SMmf,12P,0.002,0.006,-0.002,0.008,-,NG
12,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.01.13. 10:02:18,양정훈,일상검사,주간,초물,14,점2 <- 점1의 되부름 <열전 관리치수(Spec : 116.6±0.1)>,X,116.719,116.600,0.100,0.000,0.119,0.019,NG
13,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.01.13. 10:02:18,양정훈,일상검사,주간,초물,14,점2 <- 점1의 되부름 <열전 관리치수(Spec : 116.6±0.1)>,Y,-10.911,10.900,0.100,-0.100,0.011,|+,NG
14,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.01.13. 10:02:18,양정훈,일상검사,주간,초물,16,각도1 <- 각도[XYPLAN]:직선2와 직선3,Ang,57.207,57.000,0.333,-0.333,0.207,|+++,NG
15,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.01.13. 10:02:18,양정훈,일상검사,주간,초물,17,직선4 <27° 소재>,Y/X,27.254,27.000,0.500,-0.500,0.254,|+++,NG
16,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.01.13. 10:02:18,양정훈,일상검사,주간,초물,18,직선5 <7.5° 소재>,Y/X,7.506,7.500,0.500,-0.500,0.006,|+,NG
17,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.01.13. 10:02:18,양정훈,일상검사,주간,초물,19,점3 <- 직선4와 직선5의 교차점 <소재>,X,110.100,110.200,0.300,-0.300,-0.100,--|,NG
18,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.01.13. 10:02:18,양정훈,일상검사,주간,초물,20,직선6 <35.9° 소재>,Y/X,35.733,35.900,0.500,-0.500,-0.167,--|,NG
19,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.01.13. 10:02:18,양정훈,일상검사,주간,초물,21,점4 <- 직선6와 직선5의 교차점 <소재>,X,88.022,88.000,0.300,-0.300,0.022,|+,NG
20,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.01.13. 10:02:18,양정훈,일상검사,주간,초물,21,점4 <- 직선6와 직선5의 교차점 <소재>,Y,-24.279,-24.000,0.300,-0.300,0.279,|++++,NG
21,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.01.13. 10:02:18,양정훈,일상검사,주간,초물,22,직선7 <23.1°>,Y/X,-23.189,-23.100,0.500,-0.500,0.089,|+,NG
22,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.01.13. 10:02:18,양정훈,일상검사,주간,초물,23,직선8 <6°>,Y/X,-6.188,-6.000,0.500,-0.500,0.188,|++,NG
23,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.01.13. 10:02:18,양정훈,일상검사,주간,초물,24,점5 <- 직선8와 직선7의 교차점,X,47.978,48.000,0.300,-0.300,-0.022,-|,NG
24,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.01.13. 10:02:18,양정훈,일상검사,주간,초물,24,점5 <- 직선8와 직선7의 교차점,Y,-16.288,-16.100,0.300,-0.300,0.188,|+++,NG
25,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.01.13. 10:02:18,양정훈,일상검사,주간,초물,25,원4(E) <소재>,X,0.071,0.000,0.200,-0.200,0.071,|++,NG
