,품명,품번,측정시간,측정자,검사형태,검사시간대,종물검사,번호,도형,항목,측정값,기준값,상한공차,하한공차,편차,판정,품질상태
0,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.04.02. 22:59:05,양정훈,일상검사,야간,초물,3,평면1,평면도,0.002,0.100,-,-,-,|+,NTC
1,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.04.02. 22:59:05,양정훈,일상검사,야간,초물,3,평면1,SMmf,4P,0.001,0.001,-0.001,0.002,-,NTC
2,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.04.02. 22:59:05,양정훈,일상검사,야간,초물,5,원1(I) <상>,D,16.480,16.480,0.030,-0.010,0.000,---|,NTC
3,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.04.02. 22:59:05,양정훈,일상검사,야간,초물,5,원1(I) <상>,SMmf,4P,0.000,0.000,0.000,0.001,-,NTC
4,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.04.02. 22:59:05,양정훈,일상검사,야간,초물,6,원2(I) <중>,D,16.481,16.480,0.030,-0.010,0.001,--|,NTC
5,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.04.02. 22:59:05,양정훈,일상검사,야간,초물,6,원2(I) <중>,SMmf,4P,0.002,0.002,-0.002,0.004,-,NTC
6,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.04.02. 22:59:05,양정훈,일상검사,야간,초물,7,원3(I) <하>,D,16.477,16.480,0.030,-0.010,-0.003,---|,NTC
7,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.04.02. 22:59:05,양정훈,일상검사,야간,초물,7,원3(I) <하>,SMmf,4P,0.000,0.000,0.000,0.000,-,NTC
8,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.04.02. 22:59:05,양정훈,일상검사,야간,초물,8,"원통1(I) <- 원1, 원2, 원3의 측정점 병합",D,16.479,16.480,0.030,-0.010,-0.001,---|,NTC
9,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.04.02. 22:59:05,양정훈,일상검사,야간,초물,8,"원통1(I) <- 원1, 원2, 원3의 측정점 병합",원통도,0.004,0.000,-,-,-,-,NTC
10,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.04.02. 22:59:05,양정훈,일상검사,야간,초물,8,"원통1(I) <- 원1, 원2, 원3의 측정점 병합",직각도,0.012,0.050,-,-,-,|+,NTC
11,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.04.02. 22:59:05,양정훈,일상검사,야간,초물,8,"원통1(I) <- 원1, 원2, 원3의 측정점 병합",SMmf,12P,0.001,0.003,-0.002,0.004,-,NTC
12,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.04.02. 22:59:05,양정훈,일상검사,야간,초물,14,점2 <- 점1의 되부름 <열전 관리치수(Spec : 116.6±0.1)>,X,116.679,116.600,0.100,0.000,0.079,|+++,NTC
13,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.04.02. 22:59:05,양정훈,일상검사,야간,초물,14,점2 <- 점1의 되부름 <열전 관리치수(Spec : 116.6±0.1)>,Y,-10.907,10.900,0.100,-0.100,0.007,|+,NTC
14,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.04.02. 22:59:05,양정훈,일상검사,야간,초물,16,각도1 <- 각도[XYPLAN]:직선2와 직선3,Ang,57.208,57.000,0.333,-0.333,0.208,|+++,NTC
15,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.04.02. 22:59:05,양정훈,일상검사,야간,초물,17,직선4 <27° 소재>,Y/X,27.097,27.000,0.500,-0.500,0.097,|+,NTC
16,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.04.02. 22:59:05,양정훈,일상검사,야간,초물,18,직선5 <7.5° 소재>,Y/X,7.453,7.500,0.500,-0.500,-0.047,-|,NTC
17,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.04.02. 22:59:05,양정훈,일상검사,야간,초물,19,점3 <- 직선4와 직선5의 교차점 <소재>,X,109.994,110.200,0.300,-0.300,-0.206,---|,NTC
18,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.04.02. 22:59:05,양정훈,일상검사,야간,초물,20,직선6 <35.9° 소재>,Y/X,35.794,35.900,0.500,-0.500,-0.106,-|,NTC
19,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.04.02. 22:59:05,양정훈,일상검사,야간,초물,21,점4 <- 직선6와 직선5의 교차점 <소재>,X,87.923,88.000,0.300,-0.300,-0.077,--|,NTC
20,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.04.02. 22:59:05,양정훈,일상검사,야간,초물,21,점4 <- 직선6와 직선5의 교차점 <소재>,Y,-24.239,-24.000,0.300,-0.300,0.239,|++++,NTC
21,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.04.02. 22:59:05,양정훈,일상검사,야간,초물,22,직선7 <23.1°>,Y/X,-23.241,-23.100,0.500,-0.500,0.141,|++,NTC
22,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.04.02. 22:59:05,양정훈,일상검사,야간,초물,23,직선8 <6°>,Y/X,-6.210,-6.000,0.500,-0.500,0.210,|++,NTC
23,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.04.02. 22:59:05,양정훈,일상검사,야간,초물,24,점5 <- 직선8와 직선7의 교차점,X,47.847,48.000,0.300,-0.300,-0.153,---|,NTC
24,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.04.02. 22:59:05,양정훈,일상검사,야간,초물,24,점5 <- 직선8와 직선7의 교차점,Y,-16.195,-16.100,0.300,-0.300,0.095,|++,NTC
25,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.04.02. 22:59:05,양정훈,일상검사,야간,초물,25,원4(E) <소재>,X,-0.035,0.000,0.200,-0.200,-0.035,-|,NTC
26,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.04.02. 22:59:05,양정훈,일상검사,야간,초물,25,원4(E) <소재>,Y,0.174,0.000,0.200,-0.200,0.174,|++++,NTC
27,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.04.02. 22:59:05,양정훈,일상검사,야간,초물,25,원4(E) <소재>,D,25.676,26.100,0.000,-0.500,-0.424,---|,NTC
28,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.04.02. 22:59:05,양정훈,일상검사,야간,초물,25,원4(E) <소재>,동심도,0.355,0.000,-,-,-,-,NTC
29,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.04.02. 22:59:05,양정훈,일상검사,야간,초물,25,원4(E) <소재>,SMmf,5P,0.004,0.007,-0.004,0.011,-,NTC
30,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.04.02. 22:59:05,양정훈,일상검사,야간,초물,29,점6 <- 직선9와 직선10의 교차점 <소재>,X,44.126,44.100,0.300,-0.300,0.026,|+,NTC
31,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.04.02. 22:59:05,양정훈,일상검사,야간,초물,29,점6 <- 직선9와 직선10의 교차점 <소재>,Y,6.630,6.500,0.300,-0.300,0.130,|++,NTC
32,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.04.02. 22:59:05,양정훈,일상검사,야간,초물,30,점7 <- 직선10와 직선11의 교차점 <소재>,X,54.072,54.000,0.300,-0.300,0.072,|+,NTC
33,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.04.02. 22:59:05,양정훈,일상검사,야간,초물,30,점7 <- 직선10와 직선11의 교차점 <소재>,Y,5.222,5.100,0.300,-0.300,0.122,|++,NTC
34,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.04.02. 22:59:05,양정훈,일상검사,야간,초물,33,점8 <- 직선13와 직선12의 교차점 <소재>,X,74.340,74.400,0.300,-0.300,-0.060,-|,NTC
35,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.04.02. 22:59:05,양정훈,일상검사,야간,초물,34,직선14 <23.1° 소재>,Y/X,-23.097,-23.100,0.333,-0.333,-0.003,-|,NTC
36,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.04.02. 22:59:05,양정훈,일상검사,야간,초물,37,직선16 <우상 소재>,X/Y,14.871,14.500,0.500,-0.500,0.371,|+++,NTC
37,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.04.02. 22:59:05,양정훈,일상검사,야간,초물,39,직선18 <좌상 소재>,X/Y,-14.121,-14.500,0.500,-0.500,-0.379,----|,NTC
38,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.04.02. 22:59:05,양정훈,일상검사,야간,초물,42,거리1 <- XAXIS[PT]:점9와 점10 <상>,DS,10.319,10.300,0.070,-0.070,0.019,|++,NTC
39,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.04.02. 22:59:05,양정훈,일상검사,야간,초물,45,점13 <- 점11와 점12의 중점 <열전관리_상>,X,72.836,72.870,0.100,0.000,-0.034,-0.034,NTC
40,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.04.02. 22:59:05,양정훈,일상검사,야간,초물,46,직선19 <좌하 소재>,X/Y,-13.974,-14.500,0.500,-0.500,-0.526,-0.026,NTC
41,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.04.02. 22:59:05,양정훈,일상검사,야간,초물,48,직선21 <우하 소재>,X/Y,14.501,14.500,0.500,-0.500,0.001,|+,NTC
42,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.04.02. 22:59:05,양정훈,일상검사,야간,초물,51,거리2 <- XAXIS[PT]:점14와 점15 <하>,DS,10.280,10.300,0.070,-0.070,-0.020,--|,NTC
43,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.04.02. 22:59:05,양정훈,일상검사,야간,초물,54,점18 <- 점16와 점17의 중점 <열전관리_하>,X,72.837,72.870,0.100,0.000,-0.033,-0.033,NTC
44,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.04.02. 22:59:05,양정훈,일상검사,야간,초물,55,점19 <상>,Y,-2.323,-2.300,0.100,-0.100,0.023,|+,NTC
45,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.04.02. 22:59:05,양정훈,일상검사,야간,초물,56,점20 <하>,Y,-2.235,-2.300,0.100,-0.100,-0.065,---|,NTC
46,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.04.02. 22:59:05,양정훈,일상검사,야간,초물,58,원5(I) <상부>,Y,2.016,2.000,0.100,-0.100,0.016,|+,NTC
47,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.04.02. 22:59:05,양정훈,일상검사,야간,초물,58,원5(I) <상부>,D,3.552,3.500,0.100,-0.100,0.052,|+++,NTC
48,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.04.02. 22:59:05,양정훈,일상검사,야간,초물,58,원5(I) <상부>,SMmf,4P,0.003,0.004,-0.003,0.008,-,NTC
49,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.04.02. 22:59:05,양정훈,일상검사,야간,초물,59,원6(I) <하부>,Y,2.061,2.000,0.100,-0.100,0.061,|+++,NTC
50,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.04.02. 22:59:05,양정훈,일상검사,야간,초물,59,원6(I) <하부>,D,3.548,3.500,0.100,-0.100,0.048,|++,NTC
51,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.04.02. 22:59:05,양정훈,일상검사,야간,초물,60,거리3 <- XYPLAN[PT]:원5와 원통1,DS,46.506,46.500,0.300,-0.300,0.006,|+,NTC
52,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.04.02. 22:59:05,양정훈,일상검사,야간,초물,61,평면2,Z,12.288,12.000,0.500,0.000,0.288,|+,NTC
53,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.04.02. 22:59:05,양정훈,일상검사,야간,초물,61,평면2,평면도,0.016,0.050,-,-,-,|++,NTC
54,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.04.02. 22:59:05,양정훈,일상검사,야간,초물,61,평면2,평행도,0.041,0.050,-,-,-,|++++,NTC
55,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.04.02. 22:59:05,양정훈,일상검사,야간,초물,61,평면2,SMmf,7P,0.006,0.010,-0.006,0.016,-,NTC
56,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.04.02. 22:59:05,양정훈,일상검사,야간,초물,68,"평면3 <- 점21, 점22, 점23, ... , 점26의 측정점 병합 <마이크로미터로 측정 해볼 것 !!!!!!!!!!!!!!!!>",Z,12.331,11.800,-0.050,-0.100,0.531,0.581,NTC
57,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.04.02. 22:59:05,양정훈,일상검사,야간,초물,68,"평면3 <- 점21, 점22, 점23, ... , 점26의 측정점 병합 <마이크로미터로 측정 해볼 것 !!!!!!!!!!!!!!!!>",평면도,0.011,0.050,-,-,-,|+,NTC
58,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.04.02. 22:59:05,양정훈,일상검사,야간,초물,68,"평면3 <- 점21, 점22, 점23, ... , 점26의 측정점 병합 <마이크로미터로 측정 해볼 것 !!!!!!!!!!!!!!!!>",평행도,0.072,0.050,-,-,-,0.022,NTC
59,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.04.02. 22:59:05,양정훈,일상검사,야간,초물,68,"평면3 <- 점21, 점22, 점23, ... , 점26의 측정점 병합 <마이크로미터로 측정 해볼 것 !!!!!!!!!!!!!!!!>",SMmf,6P,0.004,0.004,-0.008,0.011,-,NTC
60,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.04.02. 22:59:05,양정훈,일상검사,야간,초물,69,원7(E) <- 원4의 되부름,X,-0.035,0.000,0.200,-0.200,-0.035,-|,NTC
61,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.04.02. 22:59:05,양정훈,일상검사,야간,초물,69,원7(E) <- 원4의 되부름,Y,0.174,0.000,0.200,-0.200,0.174,|++++,NTC
62,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.04.02. 22:59:05,양정훈,일상검사,야간,초물,69,원7(E) <- 원4의 되부름,D,25.676,26.100,0.000,-0.500,-0.424,---|,NTC
63,PARKING SPRAG(8속)_<열전>,45926-4G100,2024.04.02. 22:59:05,양정훈,일상검사,야간,초물,69,원7(E) <- 원4의 되부름,동심도,0.355,0.000,-,-,-,-,NTC
